1265,ST JOHN HOSPITAL AND MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,967.78 ",22101 MOROSS RD,DETROIT,MI,48236
1266,MCLAREN - GREATER LANSING,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,877.15 ",401 W GREENLAWN AVE,LANSING,MI,48910
1267,NORTH OTTAWA COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,043.23 ",1309 SHELDON RD,GRAND HAVEN,MI,49417
1268,OAKWOOD SOUTHSHORE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,553.35 ",5450 FORT STREET,TRENTON,MI,48183
1269,MIDMICHIGAN MEDICAL CENTER-CLARE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,623.36 ",703 N MCEWAN ST,CLARE,MI,48617
1270,LAPEER REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,306.28 ",1375 N MAIN ST,LAPEER,MI,48446
1271,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,929.18 ",11800 EAST TWELVE MILE ROAD,WARREN,MI,48093
1272,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,880.61 ",ONE GENESYS PARKWAY,GRAND BLANC,MI,48439
1273,MCLAREN OAKLAND,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,460.36 ",50 NORTH PERRY,PONTIAC,MI,48342
1274,CARSON CITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,555.94 ",406 EAST ELM ST,CARSON CITY,MI,48811
1275,PORT HURON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,365.90 ",1221 PINE GROVE AVE,PORT HURON,MI,48060
1276,OAKLAWN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,751.80 ",200 N MADISON,MARSHALL,MI,49068
1277,MIDMICHIGAN MEDICAL CENTER-MIDLAND,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,125.08 ",4000 WELLNESS DRIVE,MIDLAND,MI,48670
1278,MOUNT CLEMENS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,873.49 ",1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043
1279,EDWARD W SPARROW HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,256.34 ",1215 E MICHIGAN AVENUE,LANSING,MI,48912
1280,METRO HEALTH HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,041.06 ","5900 BYRON CENTER AVENUE, SW",WYOMING,MI,49519
1281,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,942.40 ",500 OSBORN BLVD,SAULT SAINTE MA,MI,49783
1282,ST JOHN RIVER DISTRICT HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,298.68 ",4100 RIVER RD,EAST CHINA,MI,48054
1283,GARDEN CITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,155.76 ",6245 INKSTER RD,GARDEN CITY,MI,48135
1284,CRITTENTON HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,797.94 ",1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307
1285,CHELSEA COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,046.37 ",775 S MAIN ST,CHELSEA,MI,48118
1286,WILLIAM BEAUMONT HOSPITAL-TROY,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,194.10 ",44201 DEQUINDRE ROAD,TROY,MI,48085
1287,OAKWOOD HERITAGE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,797.63 ",10000 TELEGRAPH ROAD,TAYLOR,MI,48180
1288,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,666.00 ",4201 ST ANTOINE ST - 3M,DETROIT,MI,48201
1289,HURON VALLEY-SINAI HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,994.78 ",ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382
1290,HENRY FORD WEST BLOOMFIELD HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,263.34 ",6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322
1291,NORTH MEMORIAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,107.03 ",3300 OAKDALE NORTH,ROBBINSDALE,MN,55422
1292,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,342.59 ",407 E 3RD ST,DULUTH,MN,55805
1293,HENNEPIN COUNTY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$23,525.94 ",701 PARK AVENUE,MINNEAPOLIS,MN,55415
1294,OLMSTED MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,922.78 ",1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904
1295,MAYO CLINIC - SAINT MARYS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,108.87 ",1216 SECOND STREET WEST,ROCHESTER,MN,55902
1296,NORTHFIELD HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,990.98 ",2000 NORTH AVENUE,NORTHFIELD,MN,55057
1297,FAIRVIEW RED WING HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,336.20 ","701 FAIRVIEW BOULEVARD, PO BOX 95",RED WING,MN,55066
1298,CAMBRIDGE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,544.59 ",701 SOUTH DELLWOOD,CAMBRIDGE,MN,55008
1299,SANFORD  WORTHINGTON MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,743.00 ",1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187
1300,DOUGLAS COUNTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,503.94 ",111 17TH AVENUE EAST,ALEXANDRIA,MN,56308
1301,ST CLOUD HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,380.01 ",1406 6TH AVE NORTH,SAINT CLOUD,MN,56303
1302,UNITED HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,371.64 ",333 NORTH SMITH,SAINT PAUL,MN,55102
1303,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,006.67 ",750 EAST 34TH ST,HIBBING,MN,55746
1304,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,933.20 ",404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007
1305,WINONA HEALTH SERVICES,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,124.00 ",855 MANKATO AVENUE,WINONA,MN,55987
1306,ST LUKES HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,268.89 ",915 E 1ST ST,DULUTH,MN,55805
1307,FAIRVIEW LAKES  HEALTH SERVICES,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,079.12 ",5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092
1308,LAKE REGION HEALTHCARE CORPORATION,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,844.25 ",712 SOUTH CASCADE,FERGUS FALLS,MN,56537
1309,PARK NICOLLET METHODIST HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,777.64 ",6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426
1310,RIDGEVIEW MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,594.45 ",500 SOUTH MAPLE STREET,WACONIA,MN,55387
1311,ABBOTT NORTHWESTERN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,429.53 ",800 EAST 28TH STREET,MINNEAPOLIS,MN,55407
1312,REGINA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,190.73 ",1175 NININGER ROAD,HASTINGS,MN,55033
1313,MAYO CLINIC METHODIST HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,836.21 ",201 WEST CENTER STREET,ROCHESTER,MN,55902
1314,ST JOSEPH'S HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,034.82 ",45 WEST 10TH STREET,SAINT PAUL,MN,55102
1315,GRAND ITASCA CLINIC AND HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,221.54 ",1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744
1316,LAKEVIEW MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,590.69 ",927 WEST CHURCHILL STREET,STILLWATER,MN,55082
1317,OWATONNA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,930.89 ",2250 26TH STREET NORTHWEST,OWATONNA,MN,55060
1318,DISTRICT ONE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,917.51 ",200 STATE AVENUE,FARIBAULT,MN,55021
1319,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,914.12 ",523 NORTH 3RD STREET,BRAINERD,MN,56401
1320,BUFFALO HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,691.01 ",303 CATLIN ST,BUFFALO,MN,55313
1321,FAIRVIEW SOUTHDALE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,383.07 ",6401 FRANCE AVENUE SOUTH,EDINA,MN,55435
1322,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,594.44 ",2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454
1323,VIRGINIA REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,618.08 ",901 9TH STREET NORTH,VIRGINIA,MN,55792
1324,RICE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,667.85 ",301 BECKER AVE SW,WILLMAR,MN,56201
1325,MAYO CLINIC HEALTH SYSTEM - MANKATO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,134.74 ",1025 MARSH STREET BOX 8673,MANKATO,MN,56002
1326,SANFORD BEMIDJI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,330.52 ",1300 ANNE ST NW,BEMIDJI,MN,56601
1327,ESSENTIA HEALTH ST MARYS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,027.64 ",1027 WASHINGTON AVE,DETROIT LAKES,MN,56501
1328,ST FRANCIS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,315.92 ",1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379
1329,REGIONS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,451.38 ",640 JACKSON STREET,SAINT PAUL,MN,55101
1330,MERCY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,750.56 ",4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433
1331,MAYO CLINIC HEALTH SYSTEM - AUSTIN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,819.61 ",1000 FIRST DRIVE NORTHWEST,AUSTIN,MN,55912
1332,UNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,905.14 ",550 OSBORNE ROAD,FRIDLEY,MN,55432
1333,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,243.60 ",911 NORTHLAND DR,PRINCETON,MN,55371
1334,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,313.39 ","835 JOHNSON STREET, PO BOX 835",FAIRMONT,MN,56031
1335,HUTCHINSON AREA HEALTH CARE,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,877.80 ",1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350
1336,FAIRVIEW RIDGES HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,995.67 ",201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337
1337,HEALTHEAST ST JOHN'S HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,611.16 ",1575 BEAM AVENUE,MAPLEWOOD,MN,55109
1338,HEALTHEAST WOODWINDS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,673.57 ",1925 WOODWINDS DRIVE,WOODBURY,MN,55125
1339,MAPLE GROVE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,513.90 ",9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369
1340,UNIVERSITY OF MISSISSIPPI MED CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,749.24 ",2500 N STATE ST,JACKSON,MS,39216
1341,NORTH MISSISSIPPI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,963.35 ",830 S GLOSTER,TUPELO,MS,38801
1342,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,334.89 ",200 HWY 30 WEST,NEW ALBANY,MS,38652
1343,BILOXI REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,319.69 ",PO BOX 128/150 REYNOIR STREET,BILOXI,MS,39533
1344,MAGNOLIA REGIONAL HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,031.57 ",611 ALCORN DRIVE,CORINTH,MS,38834
1345,MEMORIAL HOSPITAL AT GULFPORT,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,226.51 ",4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502
1346,RIVER REGION HEALTH SYSTEM,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,423.03 ",2100 HWY 61 N,VICKSBURG,MS,39183
1347,BAPTIST MEMORIAL HOSPITAL NORTH MS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,582.51 ",2301 SOUTH LAMAR,OXFORD,MS,38655
1348,MADISON RIVER OAKS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,280.12 ",161 RIVER OAKS DRIVE,CANTON,MS,39046
1349,SINGING RIVER HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,140.79 ",2809 DENNY AV,PASCAGOULA,MS,39581
1350,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,908.61 ",1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614
1351,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,282.12 ",969 LAKELAND DR,JACKSON,MS,39216
1352,OCH REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,086.27 ",400 HOSPITAL ROAD,STARKVILLE,MS,39759
1353,SOUTH CENTRAL REG MED CTR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,878.26 ",1220 JEFFERSON ST BOX 607,LAUREL,MS,39440
1354,RUSH FOUNDATION HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,982.39 ",1314 19TH AVE,MERIDIAN,MS,39301
1355,CENTRAL MISSISSIPPI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,102.88 ",1850 CHADWICK DR,JACKSON,MS,39204
1356,FORREST GENERAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,361.48 ",6051 US HIGHWAY 49,HATTIESBURG,MS,39404
1357,DELTA REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,663.90 ",1400 E UNION ST,GREENVILLE,MS,38704
1358,NATCHEZ REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,140.40 ",52 SEARGENT PRENTISS DRIVE,NATCHEZ,MS,39120
1359,WESLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,981.78 ",5001 W HARDY ST,HATTIESBURG,MS,39402
1360,CROSSGATES RIVER OAKS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,867.04 ",350 CROSSGATES BLVD,BRANDON,MS,39042
1361,SOUTHWEST MS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,379.62 ",215 MARION AV BOX 1307,MCCOMB,MS,39649
1362,GREENWOOD LEFLORE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,949.11 ",1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,38930
1363,BAPTIST MEM HOSP/GOLDEN TRIANGLE INC,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,800.65 ",2520 5TH ST N,COLUMBUS,MS,39701
1364,MISSISSIPPI BAPTIST MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,805.45 ",1225 N STATE ST,JACKSON,MS,39202
1365,ANDERSON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,939.30 ",2124 14 ST,MERIDIAN,MS,39301
1366,NATCHEZ COMMUNITY HOSPITAL/SWING BED,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,918.00 ",129 JEFFERSON DAVIS BLVD BOX 1203,NATCHEZ,MS,39120
1367,GARDEN PARK MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,097.85 ",15200 COMMUNITY ROAD,GULFPORT,MS,39501
1368,RIVER OAKS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,164.48 ",1030 RIVER OAKS BLVD,JACKSON,MS,39208
1369,BAPTIST MEMORIAL HOSPITAL DESOTO,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,226.11 ",7601 SOUTHCREST DR,SOUTHAVEN,MS,38671
1370,ST JOHN'S REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,038.88 ",2817 ST JOHNS BLVD,JOPLIN,MO,64801
1371,SSM ST JOSEPH HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,962.61 ",300 1ST CAPITOL DR,SAINT CHARLES,MO,63301
1372,HEARTLAND REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,605.70 ",5325 FARAON STREET,SAINT JOSEPH,MO,64506
1373,BOTHWELL REGIONAL HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,726.14 ",601 E 14TH ST,SEDALIA,MO,65302
1374,ST MARYS HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,181.93 ",100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101
1375,TWIN RIVERS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,640.88 ",1301 FIRST ST,KENNETT,MO,63857
1376,PHELPS COUNTY REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,334.20 ",1000 W 10TH ST,ROLLA,MO,65401
1377,MERCY HOSPITAL ST LOUIS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,324.81 ",615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141
1378,NORTHEAST REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,204.61 ",315 S OSTEOPATHY,KIRKSVILLE,MO,63501
1379,JEFFERSON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,491.18 ",HWY 61 SOUTH,CRYSTAL CITY,MO,63019
1380,HANNIBAL REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,193.68 ",6000 HOSPITAL DR,HANNIBAL,MO,63401
1381,RESEARCH MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,780.38 ",2316 E MEYER BLVD,KANSAS CITY,MO,64132
1382,BARNES JEWISH HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,918.59 ",ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110
1383,BATES COUNTY MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,638.66 ",615 W NURSERY ST,BUTLER,MO,64730
1384,COX MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,784.48 ",3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807
1385,CAPITAL REGION MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,147.10 ",1125 MADISON ST,JEFFERSON CITY,MO,65102
1386,TRUMAN MEDICAL CENTER HOSPITAL HILL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,162.22 ",2301 HOLMES STREET,KANSAS CITY,MO,64108
1387,ST FRANCIS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,608.68 ",2016 SOUTH MAIN ST,MARYVILLE,MO,64468
